campaign	source_path	line	event_class	matched_token	source_evidence	ownership_unit	review_status
webgl2	renderer/include/rive/renderer/ore/ore_context_gl.hpp	54	destruction-or-release	delete	ContextGL& operator=(const ContextGL&) = delete;	webgl2:ore:context	review-required
webgl2	renderer/src/gl/gl_state.cpp	86	failure-or-loss	assert	assert(scissor.left >= 0);	webgl2:renderer:gl_state	review-required
webgl2	renderer/src/gl/gl_state.cpp	87	failure-or-loss	assert	assert(scissor.right >= scissor.left);	webgl2:renderer:gl_state	review-required
webgl2	renderer/src/gl/gl_state.cpp	88	failure-or-loss	assert	assert(scissor.top >= 0);	webgl2:renderer:gl_state	review-required
webgl2	renderer/src/gl/gl_state.cpp	89	failure-or-loss	assert	assert(scissor.bottom >= scissor.top);	webgl2:renderer:gl_state	review-required
webgl2	renderer/src/gl/gl_state.cpp	98	failure-or-loss	assert	assert(scissor.right >= scissor.left);	webgl2:renderer:gl_state	review-required
webgl2	renderer/src/gl/gl_state.cpp	99	failure-or-loss	assert	assert(scissor.bottom >= scissor.top);	webgl2:renderer:gl_state	review-required
webgl2	renderer/src/gl/gl_state.cpp	469	destruction-or-release	deleteProgram	void GLState::deleteProgram(GLuint programID)	webgl2:renderer:gl_state	review-required
webgl2	renderer/src/gl/gl_state.cpp	476	destruction-or-release	deleteVAO	void GLState::deleteVAO(GLuint vao)	webgl2:renderer:gl_state	review-required
webgl2	renderer/src/gl/gl_state.cpp	483	destruction-or-release	deleteBuffer	void GLState::deleteBuffer(GLuint bufferID)	webgl2:renderer:gl_state	review-required
webgl2	renderer/src/gl/gl_utils.cpp	10	thread-or-lock	thread	#include <thread>	webgl2:renderer:gl_utils	review-required
webgl2	renderer/src/gl/gl_utils.cpp	148	failure-or-loss	Failed	fprintf(stderr, "Failed to compile shader\n");	webgl2:renderer:gl_utils	review-required
webgl2	renderer/src/gl/gl_utils.cpp	220	failure-or-loss	Failed	fprintf(stderr, "Failed to link program %s\n", &infoLog[0]);	webgl2:renderer:gl_utils	review-required
webgl2	renderer/src/gl/gl_utils.cpp	245	destruction-or-release	reset	void Program::reset(GLuint adoptedProgramID)	webgl2:renderer:gl_utils	review-required
webgl2	renderer/src/gl/gl_utils.cpp	247	destruction-or-release	reset	m_fragmentShader.reset();	webgl2:renderer:gl_utils	review-required
webgl2	renderer/src/gl/gl_utils.cpp	248	destruction-or-release	reset	m_vertexShader.reset();	webgl2:renderer:gl_utils	review-required
webgl2	renderer/src/gl/gl_utils.cpp	263	failure-or-loss	assert	assert(type == GL_VERTEX_SHADER || type == GL_FRAGMENT_SHADER);	webgl2:renderer:gl_utils	review-required
webgl2	renderer/src/gl/gl_utils.cpp	278	destruction-or-release	reset	reset(CompileShader(type,	webgl2:renderer:gl_utils	review-required
webgl2	renderer/src/gl/gl_utils.cpp	370	failure-or-loss	assert	assert(location != -1);	webgl2:renderer:gl_utils	review-required
webgl2	renderer/src/gl/load_gles_extensions.cpp	8	failure-or-loss	assert	#include <assert.h>	webgl2:renderer:load_gles_extensions	review-required
webgl2	renderer/src/gl/load_gles_extensions.cpp	29	failure-or-loss	assert	assert(extensions != nullptr);	webgl2:renderer:load_gles_extensions	review-required
webgl2	renderer/src/gl/load_store_actions_ext.cpp	11	synchronization-or-submission	FlushDescriptor	LoadStoreActionsEXT BuildLoadActionsEXT(const gpu::FlushDescriptor& desc,	webgl2:renderer:load_store_actions_ext	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	11	mapping-or-host-visibility	map	#include <map>	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	23	destruction-or-release	delete	PLSLoadStoreProgram(const PLSLoadStoreProgram&) = delete;	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	24	destruction-or-release	delete	PLSLoadStoreProgram& operator=(const PLSLoadStoreProgram&) = delete;	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	52	destruction-or-release	deleteProgram	~PLSLoadStoreProgram() { m_state->deleteProgram(m_id); }	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	52	destruction-or-release	~PLSLoadStoreProgram(	~PLSLoadStoreProgram() { m_state->deleteProgram(m_id); }	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	71	destruction-or-release	~PLSImplEXTNative(	~PLSImplEXTNative()	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	77	destruction-or-release	deleteVAO	m_state->deleteVAO(m_plsLoadStoreVAO);	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	86	failure-or-loss	assert	assert(capabilities.EXT_shader_pixel_local_storage);	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	95	synchronization-or-submission	FlushDescriptor	const FlushDescriptor& desc,	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	106	synchronization-or-submission	FlushDescriptor	const FlushDescriptor& desc) override	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	108	failure-or-loss	assert	assert(impl->m_capabilities.EXT_shader_pixel_local_storage);	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	109	failure-or-loss	assert	assert(impl->m_capabilities.EXT_shader_framebuffer_fetch ||	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	118	failure-or-loss	assert	assert(impl->m_capabilities.EXT_shader_pixel_local_storage2);	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	119	failure-or-loss	assert	assert(desc.interlockMode == gpu::InterlockMode::clockwise);	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	120	failure-or-loss	assert	assert(!enums::is_flag_set(	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	133	failure-or-loss	assert	assert(impl->m_capabilities.EXT_shader_pixel_local_storage2);	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	150	failure-or-loss	assert	assert(impl->m_capabilities.EXT_shader_pixel_local_storage2);	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	179	synchronization-or-submission	FlushDescriptor	const FlushDescriptor& desc) override	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	232	mapping-or-host-visibility	map	std::map<uint32_t, PLSLoadStoreProgram> m_plsLoadStorePrograms;	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	239	construction-or-allocation	MakePLSImplEXTNative	RenderContextGLImpl::MakePLSImplEXTNative(const GLCapabilities& capabilities)	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_ext_native.cpp	241	construction-or-allocation	make_unique	return std::make_unique<PLSImplEXTNative>(capabilities);	webgl2:renderer:pls_impl_ext_native	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	18	synchronization-or-submission	FlushDescriptor	const gpu::FlushDescriptor& desc)	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	20	thread-or-lock	atomics	return desc.interlockMode == gpu::InterlockMode::atomics &&	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	57	failure-or-loss	assert	assert(planeCount <= PLS_TRANSIENT_BACKING_MAX_PLANE_COUNT);	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	113	synchronization-or-submission	FlushDescriptor	gpu::ShaderMiscFlags shaderMiscFlags(const gpu::FlushDescriptor& desc,	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	127	synchronization-or-submission	FlushDescriptor	const FlushDescriptor& desc,	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	141	synchronization-or-submission	FlushDescriptor	const FlushDescriptor& desc) override	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	208	failure-or-loss	assert	assert(desc.interlockMode == gpu::InterlockMode::atomics);	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	208	thread-or-lock	atomics	assert(desc.interlockMode == gpu::InterlockMode::atomics);	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	254	failure-or-loss	assert	assert(nextTransientLayer <= m_plsTransientBackingPlaneCount);	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	284	synchronization-or-submission	FlushDescriptor	const FlushDescriptor& desc) override	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	316	synchronization-or-submission	FlushDescriptor	void onBarrier(const gpu::FlushDescriptor&) override	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	336	construction-or-allocation	MakePLSImplRWTexture	RenderContextGLImpl::MakePLSImplRWTexture()	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_rw_texture.cpp	338	construction-or-allocation	make_unique	return std::make_unique<PLSImplRWTexture>();	webgl2:renderer:pls_impl_rw_texture	review-required
webgl2	renderer/src/gl/pls_impl_webgl.cpp	234	failure-or-loss	assert	assert(capabilities.ANGLE_shader_pixel_local_storage);	webgl2:renderer:pls_impl_webgl	review-required
webgl2	renderer/src/gl/pls_impl_webgl.cpp	242	synchronization-or-submission	FlushDescriptor	const FlushDescriptor& desc) override	webgl2:renderer:pls_impl_webgl	review-required
webgl2	renderer/src/gl/pls_impl_webgl.cpp	245	construction-or-allocation	allocateWebGLPLSBacking	renderTarget->allocateWebGLPLSBacking(	webgl2:renderer:pls_impl_webgl	review-required
webgl2	renderer/src/gl/pls_impl_webgl.cpp	254	construction-or-allocation	allocateOffscreenTargetTexture	framebufferRenderTarget->allocateOffscreenTargetTexture();	webgl2:renderer:pls_impl_webgl	review-required
webgl2	renderer/src/gl/pls_impl_webgl.cpp	296	synchronization-or-submission	FlushDescriptor	const FlushDescriptor& desc) override	webgl2:renderer:pls_impl_webgl	review-required
webgl2	renderer/src/gl/pls_impl_webgl.cpp	333	construction-or-allocation	MakePLSImplWebGL	RenderContextGLImpl::MakePLSImplWebGL()	webgl2:renderer:pls_impl_webgl	review-required
webgl2	renderer/src/gl/pls_impl_webgl.cpp	335	construction-or-allocation	make_unique	return std::make_unique<PLSImplWebGL>();	webgl2:renderer:pls_impl_webgl	review-required
webgl2	renderer/src/gl/render_buffer_gl_impl.cpp	28	destruction-or-release	~RenderBufferGLImpl(	RenderBufferGLImpl::~RenderBufferGLImpl()	webgl2:renderer:render_buffer_gl_impl	review-required
webgl2	renderer/src/gl/render_buffer_gl_impl.cpp	32	destruction-or-release	deleteBuffer	m_state->deleteBuffer(m_bufferID);	webgl2:renderer:render_buffer_gl_impl	review-required
webgl2	renderer/src/gl/render_buffer_gl_impl.cpp	38	failure-or-loss	assert	assert(!m_state);	webgl2:renderer:render_buffer_gl_impl	review-required
webgl2	renderer/src/gl/render_buffer_gl_impl.cpp	39	failure-or-loss	assert	assert(m_bufferID == 0);	webgl2:renderer:render_buffer_gl_impl	review-required
webgl2	renderer/src/gl/render_buffer_gl_impl.cpp	49	mapping-or-host-visibility	mappedOnceAtInitialization	RenderBufferFlags::mappedOnceAtInitialization)	webgl2:renderer:render_buffer_gl_impl	review-required
webgl2	renderer/src/gl/render_buffer_gl_impl.cpp	77	construction-or-allocation	new	m_fallbackMappedMemory.reset(new uint8_t[sizeInBytes()]);	webgl2:renderer:render_buffer_gl_impl	review-required
webgl2	renderer/src/gl/render_buffer_gl_impl.cpp	77	destruction-or-release	reset	m_fallbackMappedMemory.reset(new uint8_t[sizeInBytes()]);	webgl2:renderer:render_buffer_gl_impl	review-required
webgl2	renderer/src/gl/render_buffer_gl_impl.cpp	100	mapping-or-host-visibility	mappedOnceAtInitialization	RenderBufferFlags::mappedOnceAtInitialization))	webgl2:renderer:render_buffer_gl_impl	review-required
webgl2	renderer/src/gl/render_buffer_gl_impl.cpp	103	destruction-or-release	reset	.reset(); // This buffer will only be mapped once.	webgl2:renderer:render_buffer_gl_impl	review-required
webgl2	renderer/src/gl/render_buffer_gl_impl.cpp	103	mapping-or-host-visibility	mapped	.reset(); // This buffer will only be mapped once.	webgl2:renderer:render_buffer_gl_impl	review-required
webgl2	renderer/src/gl/render_buffer_gl_impl.cpp	117	mapping-or-host-visibility	mappedOnceAtInitialization	RenderBufferFlags::mappedOnceAtInitialization);	webgl2:renderer:render_buffer_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	25	synchronization-or-submission	flush_uniforms	#include "generated/shaders/flush_uniforms.glsl.hpp"	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	50	thread-or-lock	atomic_draw	const char atomic_draw[] = "";	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	54	thread-or-lock	atomic_draw	#include "generated/shaders/atomic_draw.glsl.hpp"	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	248	synchronization-or-submission	flush_uniforms	glsl::flush_uniforms,	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	307	synchronization-or-submission	flush_uniforms	glsl::flush_uniforms,	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	440	destruction-or-release	~RenderContextGLImpl(	RenderContextGLImpl::~RenderContextGLImpl()	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	539	synchronization-or-submission	flush_uniforms	glsl::flush_uniforms,	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	606	synchronization-or-submission	flush_uniforms	glsl::flush_uniforms,	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	680	destruction-or-release	~TextureGLImpl(	virtual ~TextureGLImpl() = default;	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	713	destruction-or-release	~CanvasSourceTextureGLImpl(	~CanvasSourceTextureGLImpl() override	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	745	destruction-or-release	~CanvasMirrorTextureGLImpl(	~CanvasMirrorTextureGLImpl() override; // Defined below the class	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	776	failure-or-loss	assert	assert(blockWidth == 1 && blockHeight == 1);	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	793	failure-or-loss	assert	assert(!"unsupported ASTC block footprint");	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	806	failure-or-loss	assert	assert(!"unsupported format");	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	809	failure-or-loss	assert	assert(!(generateRemainingMips && isCompressed) &&	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	891	construction-or-allocation	new	rcp<TextureGLImpl>(new CanvasSourceTextureGLImpl(width,	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	918	construction-or-allocation	Make	return rive::ore::ContextGL::Make();	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	1038	construction-or-allocation	new	rcp<TextureGLImpl>(new CanvasMirrorTextureGLImpl(width,	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	1090	destruction-or-release	~CanvasMirrorTextureGLImpl(	CanvasMirrorTextureGLImpl::~CanvasMirrorTextureGLImpl()	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	1126	construction-or-allocation	Make	static std::unique_ptr<BufferRingGLImpl> Make(size_t capacityInBytes,	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	1132	construction-or-allocation	new	new BufferRingGLImpl(target,	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	1138	destruction-or-release	deleteBuffer	~BufferRingGLImpl() { m_state->deleteBuffer(m_bufferID); }	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	1138	destruction-or-release	~BufferRingGLImpl(	~BufferRingGLImpl() { m_state->deleteBuffer(m_bufferID); }	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	1153	mapping-or-host-visibility	mapSizeInBytes	void* onMapBuffer(int bufferIdx, size_t mapSizeInBytes) override	webgl2:renderer:render_context_gl_impl	review-required
webgl2	renderer/src/gl/render_context_gl_impl.cpp	1164	mapping-or-host-visibility	mapSizeInBytes	mapSizeInBytes,	webgl2:renderer:render_context_gl_impl	review-required
